Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
53,2480.000000,249284.000000,1436872.000000,3720.000000,100.517742,579.383871,1.500000,3100.000000,123738.554839,175547.219355,76835.109677,0.000000,0.000000,0.092348,3.686120,5.229478,2.288886,0.000000,0.000000,9.007946,14.860822,1.296330,9.007946,3.854974,1.090365,19.000000,14.000000,2.000000,579,101,2,565,82,0,593,118,3,1.747984,   442.859012,    21.044216,   255.000000,     0.000000,     0.000000,  4335.000000,17,1.778226,    36.533289,     6.044277,    80.000000,     0.000000,     0.000000,  4410.000000,654
54,6028.000000,639984.000000,1339352.000000,9042.000000,106.168547,222.188454,1.500000,7535.000000,789409.916390,1067972.756470,-345919.469144,0.000000,0.000000,0.068683,7.195676,9.734848,-3.153146,0.000000,0.000000,16.999207,61.269332,4.128322,16.999207,7.827473,1.604198,32.000000,28.000000,2.000000,222,106,2,200,83,0,250,138,3,0.592236,   150.694494,    12.275769,   255.000000,     0.000000,     0.000000,  3570.000000,14,1.368945,    22.924750,     4.787980,    74.000000,     0.000000,     0.000000,  8252.000000,1343
55,1224.000000,117916.000000,435696.000000,1836.000000,96.336601,355.960784,1.500000,1530.000000,26006.117647,39593.320261,-307.843137,0.000000,0.000000,0.116856,1.986249,3.023988,-0.023512,0.000000,0.000000,5.127092,6.591313,0.701816,5.127092,2.567355,0.888671,15.000000,11.000000,2.000000,356,96,2,345,84,0,367,111,3,2.500000,   631.766149,    25.134959,   255.000000,     0.000000,     0.000000,  3060.000000,12,2.392157,    37.461786,     6.120603,    62.000000,     0.000000,     0.000000,  2928.000000,511
56,1892.000000,183460.000000,964872.000000,2838.000000,96.966173,509.974630,1.500000,2365.000000,75846.782241,90021.835095,-813.623679,0.000000,0.000000,0.101066,3.241224,3.846978,-0.034769,0.000000,0.000000,7.189267,13.184079,1.260055,7.189267,3.630989,1.080098,18.000000,14.000000,2.000000,510,97,2,497,86,0,524,115,3,4.701903,  1172.637691,    34.243798,   255.000000,     0.000000,     0.000000,  8896.000000,36,1.761099,    25.919628,     5.091132,    52.000000,     0.000000,     0.000000,  3332.000000,575
57,936.000000,91564.000000,519128.000000,1404.000000,97.824786,554.623932,1.500000,1170.000000,15827.623932,22151.264957,4402.324786,0.000000,0.000000,0.127786,1.728680,2.419343,0.480818,0.000000,0.000000,4.275809,4.481144,0.504895,4.275809,2.116871,0.796282,12.000000,9.000000,2.000000,555,98,2,546,86,0,563,108,3,4.631410,  1160.799825,    34.070513,   255.000000,     0.000000,     0.000000,  4335.000000,17,1.405983,    12.878852,     3.588712,    28.000000,     0.000000,     0.000000,  1316.000000,283
58,3052.000000,320952.000000,999804.000000,4578.000000,105.161206,327.589777,1.500000,3815.000000,336834.401048,138772.686763,74977.829620,0.000000,0.000000,0.086175,7.608582,3.134666,1.693636,0.000000,0.000000,10.829423,21.907761,1.808123,10.829423,4.680573,1.218267,17.000000,21.000000,2.000000,328,105,2,308,89,0,349,122,3,1.160223,   291.593789,    17.076118,   255.000000,     0.000000,     0.000000,  3541.000000,15,2.090433,    40.177988,     6.338611,    67.000000,     0.000000,     0.000000,  6380.000000,900
59,2740.000000,320392.000000,1013940.000000,4110.000000,116.931387,370.051095,1.500000,3425.000000,103692.846715,354503.100730,-19234.394161,0.000000,0.000000,0.089329,2.704465,9.245973,-0.501662,0.000000,0.000000,12.039767,25.821269,2.211231,12.039767,5.081463,1.302801,25.000000,16.000000,2.000000,370,117,2,354,94,0,385,142,3,1.395985,   354.156756,    18.819053,   255.000000,     0.000000,     0.000000,  3825.000000,15,2.831752,   123.478437,    11.112085,   147.000000,     0.000000,     0.000000,  7759.000000,799
60,2512.000000,281052.000000,1059196.000000,3768.000000,111.883758,421.654459,1.500000,3140.000000,119312.070064,150178.057325,-9904.898089,0.000000,0.000000,0.091954,3.494016,4.397916,-0.290062,0.000000,0.000000,7.983886,16.007948,1.405263,7.983886,4.000993,1.120089,18.000000,15.000000,2.000000,422,112,2,407,94,0,436,130,3,1.015127,   257.929679,    16.060189,   255.000000,     0.000000,     0.000000,  2550.000000,10,1.808121,    28.840109,     5.370299,    69.000000,     0.000000,     0.000000,  4542.000000,605
61,1224.000000,126624.000000,790364.000000,1836.000000,103.450980,645.722222,1.500000,1530.000000,41357.555556,26199.058824,1453.333333,0.000000,0.000000,0.116856,3.158733,2.000985,0.111000,0.000000,0.000000,5.276574,6.911199,0.737155,5.276574,2.628916,0.903344,11.000000,14.000000,2.000000,646,103,2,634,94,0,660,114,3,0.833333,   211.978741,    14.559490,   255.000000,     0.000000,     0.000000,  1020.000000,4,0.884804,    14.963824,     3.868310,    58.000000,     0.000000,     0.000000,  1083.000000,247
62,56.000000,5416.000000,10156.000000,84.000000,96.714286,181.357143,1.500000,70.000000,148.857143,67.428571,65.714286,0.000000,0.000000,0.326724,0.694788,0.314722,0.306720,0.000000,0.000000,1.336233,0.454418,0.040706,1.336233,0.674106,0.343995,2.000000,3.000000,2.000000,181,97,2,179,95,0,184,99,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.678571,     4.222078,     2.054770,     9.000000,     0.000000,     0.000000,    38.000000,6
63,2468.000000,277140.000000,1539572.000000,3702.000000,112.293355,623.813614,1.500000,3085.000000,79286.262561,200591.611021,26378.943274,0.000000,0.000000,0.092497,2.377229,6.014311,0.790916,0.000000,0.000000,8.484038,14.448042,1.264607,8.484038,3.801058,1.081397,20.000000,12.000000,2.000000,624,112,2,612,95,0,635,132,3,1.403160,   343.228964,    18.526440,   255.000000,     0.000000,     0.000000,  3463.000000,16,0.817666,     6.170227,     2.483994,    29.000000,     0.000000,     0.000000,  2018.000000,505
64,984.000000,108184.000000,593768.000000,1476.000000,109.943089,603.422764,1.500000,1230.000000,16928.130081,32604.813008,671.674797,0.000000,0.000000,0.125674,1.729613,3.331360,0.068628,0.000000,0.000000,5.186647,6.393285,0.723536,5.186647,2.528495,0.897746,12.000000,9.000000,2.000000,603,110,2,595,98,0,612,120,3,5.701220,  1422.752959,    37.719398,   255.000000,     0.000000,     0.000000,  5610.000000,22,1.011179,     8.328461,     2.885907,    25.000000,     0.000000,     0.000000,   995.000000,247
65,2176.000000,247628.000000,369000.000000,3264.000000,113.799632,169.577206,1.500000,2720.000000,190011.029412,103420.639706,-93824.338235,0.000000,0.000000,0.096462,6.738558,3.667713,-3.327390,0.000000,0.000000,10.502733,14.647387,1.316089,10.502733,3.827190,1.095877,17.000000,19.000000,2.000000,170,114,2,151,101,0,189,131,3,3.281250,   826.331897,    28.745989,   255.000000,     0.000000,     0.000000,  7140.000000,28,1.214154,    17.070439,     4.131639,    50.000000,     0.000000,     0.000000,  2642.000000,537
66,1180.000000,136828.000000,541008.000000,1770.000000,115.955932,458.481356,1.500000,1475.000000,16566.589831,53897.708475,-3526.969492,0.000000,0.000000,0.118290,1.328588,4.322427,-0.282852,0.000000,0.000000,5.769305,6.331181,0.669845,5.769305,2.516184,0.874967,13.000000,8.000000,2.000000,458,116,2,450,103,0,465,129,3,3.025424,   762.976452,    27.622028,   255.000000,     0.000000,     0.000000,  3570.000000,14,1.927966,    28.239930,     5.314125,    57.000000,     0.000000,     0.000000,  2275.000000,409
67,2152.000000,253292.000000,1071968.000000,3228.000000,117.700743,498.126394,1.500000,2690.000000,109797.620818,92995.278810,31153.397770,0.000000,0.000000,0.096819,3.951875,3.347119,1.121284,0.000000,0.000000,7.395814,12.676805,1.158940,7.395814,3.560450,1.050398,15.000000,18.000000,2.000000,498,118,2,484,103,0,516,132,3,1.303439,   330.831639,    18.188778,   255.000000,     0.000000,     0.000000,  2805.000000,11,1.881970,    25.752683,     5.074710,    52.000000,     0.000000,     0.000000,  4050.000000,620
68,1784.000000,220820.000000,454780.000000,2676.000000,123.778027,254.921525,1.500000,2230.000000,72225.013453,136020.098655,66160.923767,0.000000,0.000000,0.103065,3.338063,6.286515,3.057795,0.000000,0.000000,9.727643,12.626627,1.199129,9.727643,3.553397,1.062401,20.000000,16.000000,2.000000,255,124,2,240,104,0,271,140,3,1.429372,   362.650085,    19.043374,   255.000000,     0.000000,     0.000000,  2550.000000,10,1.761211,    32.204305,     5.674884,    60.000000,     0.000000,     0.000000,  3142.000000,441
69,772.000000,88308.000000,342448.000000,1158.000000,114.388601,443.585492,1.500000,965.000000,7147.357513,24095.419689,-4703.647668,0.000000,0.000000,0.136261,1.009228,3.402343,-0.664169,0.000000,0.000000,4.547831,3.593742,0.407777,4.547831,1.895717,0.741551,12.000000,6.000000,2.000000,444,114,2,438,104,0,450,126,3,4.294041,  1077.938071,    32.831967,   255.000000,     0.000000,     0.000000,  3315.000000,13,1.034974,     8.959865,     2.993303,    24.000000,     0.000000,     0.000000,   799.000000,176
70,884.000000,103968.000000,498324.000000,1326.000000,117.610860,563.714932,1.500000,1105.000000,10556.162896,25466.135747,-2218.063348,0.000000,0.000000,0.130244,1.244237,3.001650,-0.261439,0.000000,0.000000,4.376131,4.219416,0.477530,4.376131,2.054122,0.781628,12.000000,8.000000,2.000000,564,118,2,557,106,0,572,129,3,0.288462,    73.557692,     8.576578,   255.000000,     0.000000,     0.000000,   255.000000,1,2.785068,    78.134952,     8.839398,    70.000000,     0.000000,     0.000000,  2462.000000,242
71,2104.000000,258552.000000,826864.000000,3156.000000,122.885932,392.996198,1.500000,2630.000000,148247.969582,68876.623574,30255.087452,0.000000,0.000000,0.097550,5.498714,2.554725,1.122201,0.000000,0.000000,8.150989,13.573981,1.247508,8.150989,3.684288,1.076501,14.000000,17.000000,2.000000,393,123,2,377,109,0,410,134,3,1.487643,   363.883822,    19.075739,   255.000000,     0.000000,     0.000000,  3130.000000,14,1.614544,    23.010174,     4.796892,    54.000000,     0.000000,     0.000000,  3397.000000,551
72,2492.000000,310108.000000,1349788.000000,3738.000000,124.441413,541.648475,1.500000,3115.000000,172152.064205,116582.446228,-24521.322632,0.000000,0.000000,0.092199,5.095438,3.450662,-0.725794,0.000000,0.000000,8.638299,17.843803,1.572537,8.638299,4.224193,1.162877,15.000000,19.000000,2.000000,542,124,2,523,109,0,556,139,3,1.739567,   440.740256,    20.993815,   255.000000,     0.000000,     0.000000,  4335.000000,17,1.918138,    35.722722,     5.976849,    65.000000,     0.000000,     0.000000,  4780.000000,673
73,2472.000000,314632.000000,1672464.000000,3708.000000,127.278317,676.563107,1.500000,3090.000000,139280.155340,154496.517799,60460.582524,0.000000,0.000000,0.092447,4.167011,4.622257,1.808871,0.000000,0.000000,8.881715,16.801521,1.478137,8.881715,4.098966,1.139125,18.000000,17.000000,2.000000,677,127,2,664,109,0,694,141,3,4.229369,  1061.030736,    32.573467,   255.000000,     0.000000,     0.000000, 10455.000000,41,0.581311,     3.231751,     1.797707,    22.000000,     0.000000,     0.000000,  1437.000000,502
74,1540.000000,189672.000000,1005288.000000,2310.000000,123.163636,652.784416,1.500000,1925.000000,47812.425974,57314.763636,6166.327273,0.000000,0.000000,0.108244,2.688519,3.222841,0.346736,0.000000,0.000000,6.019604,9.184312,0.924883,6.019604,3.030563,0.974307,13.000000,14.000000,2.000000,653,123,2,639,111,0,662,136,3,1.324675,   336.255791,    18.337279,   255.000000,     0.000000,     0.000000,  2040.000000,8,0.866883,    10.300007,     3.209362,    38.000000,     0.000000,     0.000000,  1335.000000,274
75,1976.000000,257692.000000,379792.000000,2964.000000,130.410931,192.202429,1.500000,2470.000000,100487.028340,87454.323887,30751.627530,0.000000,0.000000,0.099613,4.052541,3.526945,1.240182,0.000000,0.000000,7.679099,13.510050,1.270563,7.679099,3.675602,1.083092,15.000000,16.000000,2.000000,192,130,2,179,115,0,208,144,3,1.017713,   253.956648,    15.936017,   255.000000,     0.000000,     0.000000,  2011.000000,9,1.426619,    17.057904,     4.130122,    53.000000,     0.000000,     0.000000,  2819.000000,526
76,1240.000000,157552.000000,432176.000000,1860.000000,127.058065,348.529032,1.500000,1550.000000,28884.954839,38315.819355,9749.909677,0.000000,0.000000,0.116351,2.168250,2.876179,0.731877,0.000000,0.000000,5.160780,6.287555,0.663273,5.160780,2.507500,0.872096,12.000000,11.000000,2.000000,349,127,2,338,115,0,359,139,3,0.205645,    52.439516,     7.241513,   255.000000,     0.000000,     0.000000,   255.000000,1,1.570161,    26.074169,     5.106287,    55.000000,     0.000000,     0.000000,  1947.000000,353
77,3048.000000,420560.000000,1433068.000000,4572.000000,137.979003,470.166667,1.500000,3810.000000,160767.333333,339158.656168,-108909.333333,0.000000,0.000000,0.086213,3.637848,7.674492,-2.464403,0.000000,0.000000,11.398552,22.820617,1.883348,11.398552,4.777093,1.234933,23.000000,17.000000,2.000000,470,138,2,453,115,0,486,158,3,2.007874,   508.143030,    22.542028,   255.000000,     0.000000,     0.000000,  6120.000000,24,2.026575,    35.521775,     5.960015,    75.000000,     0.000000,     0.000000,  6177.000000,871
78,1976.000000,262420.000000,469096.000000,2964.000000,132.803644,237.396761,1.500000,2470.000000,89008.939271,95783.813765,38145.943320,0.000000,0.000000,0.099613,3.589641,3.862865,1.538388,0.000000,0.000000,7.552119,12.242027,1.145512,7.552119,3.498861,1.046325,17.000000,17.000000,2.000000,237,133,2,225,116,0,254,146,3,1.032389,   262.326039,    16.196482,   255.000000,     0.000000,     0.000000,  2040.000000,8,2.017206,    32.208311,     5.675237,    41.000000,     0.000000,     0.000000,  3986.000000,528
79,828.000000,103836.000000,479748.000000,1242.000000,125.405797,579.405797,1.500000,1035.000000,14391.652174,15319.652174,603.652174,0.000000,0.000000,0.133117,1.850988,1.970343,0.077639,0.000000,0.000000,3.954447,4.149736,0.484686,3.954447,2.037090,0.785513,9.000000,11.000000,2.000000,579,125,2,571,116,0,590,133,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.059179,    54.624063,     7.390809,    88.000000,     0.000000,     0.000000,  1705.000000,216
80,5244.000000,720636.000000,1670912.000000,7866.000000,137.421053,318.633105,1.500000,6555.000000,768826.093059,471726.315789,50106.105263,0.000000,0.000000,0.071949,8.438745,5.177735,0.549972,0.000000,0.000000,13.688429,44.370808,3.121931,13.688429,6.661142,1.461530,22.000000,28.000000,2.000000,319,137,2,293,118,0,347,159,3,0.869756,   219.319863,    14.809452,   255.000000,     0.000000,     0.000000,  4561.000000,19,1.894546,    37.350502,     6.111506,    86.000000,     0.000000,     0.000000,  9935.000000,1411
81,4.000000,476.000000,2072.000000,6.000000,119.000000,518.000000,1.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.787451,0.000000,-0.000000,0.000000,0.000000,2.000000,518,119,2,518,119,0,518,119,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.250000,     0.250000,     0.500000,     1.000000,     0.000000,     0.000000,     1.000000,1
82,3372.000000,469808.000000,2048220.000000,5058.000000,139.326216,607.419929,1.500000,4215.000000,246725.380783,314005.162515,149998.078292,0.000000,0.000000,0.083358,4.879370,6.209930,2.966440,0.000000,0.000000,11.172658,22.425159,1.792263,11.172658,4.735521,1.214695,22.000000,18.000000,2.000000,607,139,2,589,121,0,623,161,3,0.736358,   177.290010,    13.315029,   255.000000,     0.000000,     0.000000,  2483.000000,12,1.526690,    21.733788,     4.661951,    49.000000,     0.000000,     0.000000,  5148.000000,945
83,5808.000000,844368.000000,2972100.000000,8712.000000,145.380165,511.725207,1.500000,7260.000000,1503493.429752,358512.595041,70642.743802,0.000000,0.000000,0.069540,14.401224,3.434016,0.676652,0.000000,0.000000,17.904779,50.236431,3.407192,17.904779,7.087766,1.504754,22.000000,36.000000,2.000000,512,145,2,482,123,0,548,165,3,1.009814,   256.527026,    16.016461,   255.000000,     0.000000,     0.000000,  5865.000000,23,2.107782,    46.687537,     6.832828,    83.000000,     0.000000,     0.000000, 12242.000000,1707
84,1848.000000,256784.000000,310308.000000,2772.000000,138.952381,167.915584,1.500000,2310.000000,46878.831169,128403.809524,-5595.428571,0.000000,0.000000,0.101861,2.067160,5.662071,-0.246735,0.000000,0.000000,7.831092,12.430839,1.186025,7.831092,3.525740,1.058517,20.000000,12.000000,2.000000,168,139,2,156,124,0,178,159,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.138528,    15.196826,     3.898311,    40.000000,     0.000000,     0.000000,  2104.000000,407
85,248.000000,32572.000000,36472.000000,372.000000,131.338710,147.064516,1.500000,310.000000,1686.967742,1663.548387,378.580645,0.000000,0.000000,0.198957,1.082691,1.067661,0.242972,0.000000,0.000000,2.349309,1.524739,0.218238,2.349309,1.234803,0.602065,6.000000,6.000000,2.000000,147,131,2,141,125,0,152,137,3,3.084677,   780.223570,    27.932482,   255.000000,     0.000000,     0.000000,   765.000000,3,1.383065,    21.451858,     4.631615,    48.000000,     0.000000,     0.000000,   343.000000,65
86,1344.000000,183080.000000,570588.000000,2016.000000,136.220238,424.544643,1.500000,1680.000000,48669.321429,37862.809524,-17849.214286,0.000000,0.000000,0.113269,3.281378,2.552782,-1.203428,0.000000,0.000000,5.947429,7.589234,0.784772,5.947429,2.754856,0.922390,11.000000,14.000000,2.000000,425,136,2,411,125,0,437,146,3,2.276786,   575.825045,    23.996355,   255.000000,     0.000000,     0.000000,  3060.000000,12,1.979167,    26.933296,     5.189730,    51.000000,     0.000000,     0.000000,  2660.000000,459
87,3052.000000,444220.000000,1947036.000000,4578.000000,145.550459,637.954128,1.500000,3815.000000,152485.577982,236147.229358,-4074.935780,0.000000,0.000000,0.086175,3.444420,5.334210,-0.092047,0.000000,0.000000,8.864805,19.121287,1.582588,8.864805,4.372789,1.165349,20.000000,15.000000,2.000000,638,146,2,625,126,0,653,163,3,0.633028,   155.097670,    12.453821,   255.000000,     0.000000,     0.000000,  1932.000000,9,1.307667,    15.429073,     3.927986,    49.000000,     0.000000,     0.000000,  3991.000000,781
