Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nMS2_mean,nMS2_var,nMS2_stdev,nMS2_max,nMS2_min,nMS2_median,nMS2_muc,nMS2_notempty,cMS2_mean,cMS2_var,cMS2_stdev,cMS2_max,cMS2_min,cMS2_median,cMS2_muc,cMS2_notempty
408,1676.000000,744420.000000,1451448.000000,2514.000000,444.164677,866.019093,1.500000,2095.000000,80207.389021,59878.548926,-26109.269689,0.000000,0.000000,0.105233,4.028861,3.007732,-1.311483,0.000000,0.000000,7.141827,11.138233,1.094186,7.141827,3.337399,1.030458,15.000000,14.000000,2.000000,866,444,2,852,433,0,880,459,3,3.955847,   993.685213,    31.522772,   255.000000,     0.000000,     0.000000,  6630.000000,26,3.943914,   139.633867,    11.816677,   127.000000,     0.000000,     0.000000,  6610.000000,658
409,1292.000000,575804.000000,274304.000000,1938.000000,445.668730,212.309597,1.500000,1615.000000,29908.160990,47070.216718,-13531.492260,0.000000,0.000000,0.114768,2.125395,3.345000,-0.961602,0.000000,0.000000,5.585164,6.812596,0.709816,5.585164,2.610095,0.892035,12.000000,10.000000,2.000000,212,446,2,203,434,0,222,457,3,7.894736,  1952.342125,    44.185315,   255.000000,     0.000000,     0.000000, 10200.000000,40,3.203560,    75.959305,     8.715463,    85.000000,     0.000000,     0.000000,  4139.000000,466
410,4484.000000,2036656.000000,1685572.000000,6726.000000,454.205173,375.908117,1.500000,5605.000000,357886.144513,460883.239964,26600.531668,0.000000,0.000000,0.075803,4.840134,6.233090,0.359751,0.000000,0.000000,11.149028,30.878961,2.277099,11.149028,5.556884,1.315610,20.000000,19.000000,2.000000,376,454,2,358,434,0,395,474,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.787689,     7.431157,     2.726015,    32.000000,     0.000000,     0.000000,  3532.000000,763
411,1084.000000,483552.000000,276344.000000,1626.000000,446.081180,254.929889,1.500000,1355.000000,19494.671586,36072.856088,-2005.830258,0.000000,0.000000,0.121684,1.750693,3.239476,-0.180131,0.000000,0.000000,5.111854,6.246108,0.686162,5.111854,2.499221,0.882014,11.000000,8.000000,2.000000,255,446,2,247,436,0,263,457,3,10.585793,  2589.707314,    50.889166,   255.000000,     0.000000,     0.000000, 11475.000000,45,3.393911,    77.934256,     8.828038,    97.000000,     0.000000,     0.000000,  3679.000000,424
412,2104.000000,949376.000000,30796.000000,3156.000000,451.224334,14.636882,1.500000,2630.000000,80302.577946,115254.114068,28719.391634,0.000000,-0.000000,0.097550,2.978529,4.274927,1.065240,0.000000,-0.000000,7.351007,12.305835,1.131412,7.351007,3.507967,1.042014,14.000000,14.000000,2.000000,15,451,2,3,437,0,29,465,3,4.484315,  1123.925574,    33.524999,   255.000000,     0.000000,     0.000000,  9435.000000,37,3.320342,   118.300565,    10.876606,   164.000000,     0.000000,     0.000000,  6986.000000,829
413,3284.000000,1491532.000000,1347448.000000,4926.000000,454.181485,410.306942,1.500000,4105.000000,219682.601705,251999.834348,-67606.937880,0.000000,0.000000,0.084096,4.500472,5.162531,-1.385012,0.000000,0.000000,9.747100,22.128193,1.792555,9.747100,4.704061,1.214761,19.000000,18.000000,2.000000,410,454,2,395,438,0,428,473,3,0.388246,    98.882115,     9.943948,   255.000000,     0.000000,     0.000000,  1275.000000,5,0.674786,     8.662404,     2.943196,    51.000000,     0.000000,     0.000000,  2216.000000,460
414,2052.000000,941012.000000,219896.000000,3078.000000,458.582846,107.161793,1.500000,2565.000000,63870.284600,164602.916179,-56065.504873,-0.000000,0.000000,0.098367,2.449415,6.312495,-2.150102,-0.000000,0.000000,8.860277,11.700863,1.066201,8.860277,3.420652,1.021597,18.000000,13.000000,2.000000,107,459,2,94,441,0,119,477,3,12.426900,  3015.901528,    54.917224,   255.000000,     0.000000,     0.000000, 25500.000000,100,4.482456,   118.627190,    10.891611,    84.000000,     0.000000,     0.000000,  9198.000000,788
415,2188.000000,996980.000000,960344.000000,3282.000000,455.658135,438.914076,1.500000,2735.000000,82803.846435,125572.285191,-21368.270566,0.000000,0.000000,0.096285,2.915104,4.420764,-0.752268,0.000000,0.000000,7.432154,13.027418,1.186341,7.432154,3.609351,1.058611,15.000000,14.000000,2.000000,439,456,2,425,441,0,450,469,3,1.048903,   266.491891,    16.324579,   255.000000,     0.000000,     0.000000,  2295.000000,9,1.131170,    24.387450,     4.938365,    70.000000,     0.000000,     0.000000,  2475.000000,366
416,3752.000000,1754436.000000,2989888.000000,5628.000000,467.600213,796.878464,1.500000,4690.000000,187704.579957,534068.319829,-56770.302771,0.000000,0.000000,0.080443,3.219519,9.160370,-0.973727,0.000000,0.000000,12.460333,29.539726,2.296157,12.460333,5.435046,1.319270,27.000000,15.000000,2.000000,797,468,2,782,441,0,812,490,3,9.243070,  2272.154177,    47.667118,   255.000000,     0.000000,     0.000000, 34680.000000,136,4.599413,   126.147938,    11.231559,   100.000000,     0.000000,     0.000000, 17257.000000,1555
417,2740.000000,1244604.000000,1739264.000000,4110.000000,454.235036,634.767883,1.500000,3425.000000,209248.373722,125396.636496,-35858.516788,0.000000,0.000000,0.089329,5.457511,3.270532,-0.935243,0.000000,0.000000,8.817373,17.753956,1.516298,8.817373,4.213544,1.148845,16.000000,20.000000,2.000000,635,454,2,617,443,0,655,470,3,5.490875,  1370.523830,    37.020586,   255.000000,     0.000000,     0.000000, 15045.000000,59,4.459854,   123.222557,    11.100565,    92.000000,     0.000000,     0.000000, 12220.000000,1068
418,2912.000000,1343228.000000,1960572.000000,4368.000000,461.273351,673.273351,1.500000,3640.000000,251210.412087,224034.412087,128166.412087,0.000000,0.000000,0.087534,6.041096,5.387569,3.082140,0.000000,0.000000,11.516201,24.047645,2.017430,11.516201,4.903839,1.263570,21.000000,22.000000,2.000000,673,461,2,651,444,0,691,482,3,12.522321,  3037.426502,    55.112852,   255.000000,     0.000000,     0.000000, 36465.000000,143,5.761332,   277.039205,    16.644494,   161.000000,     0.000000,     0.000000, 16777.000000,1200
419,2416.000000,1115776.000000,187796.000000,3624.000000,461.827814,77.730132,1.500000,3020.000000,118780.046357,148816.370860,-27240.264900,0.000000,-0.000000,0.093156,3.663933,4.590445,-0.840263,0.000000,-0.000000,8.347534,16.881988,1.501027,8.347534,4.108769,1.144975,17.000000,17.000000,2.000000,78,462,2,65,445,0,95,478,3,7.704884,  1906.169185,    43.659697,   255.000000,     0.000000,     0.000000, 18615.000000,73,4.175910,   119.478359,    10.930615,   123.000000,     0.000000,     0.000000, 10089.000000,978
420,4000.000000,1877960.000000,511872.000000,6000.000000,469.489999,127.967999,1.500000,5000.000000,349691.903999,509495.599999,-180909.279999,0.000000,-0.000000,0.078745,5.507302,8.024052,-2.849142,0.000000,-0.000000,13.610100,37.138799,2.840592,13.610100,6.094161,1.416238,24.000000,27.000000,2.000000,128,469,2,108,445,0,155,493,3,7.076249,  1754.809138,    41.890442,   255.000000,     0.000000,     0.000000, 28305.000000,111,3.369499,    86.759159,     9.314459,   107.000000,     0.000000,     0.000000, 13478.000000,1314
421,2652.000000,1219648.000000,1981940.000000,3978.000000,459.897435,747.337858,1.500000,3315.000000,191617.279034,156676.102564,25567.897435,0.000000,0.000000,0.090306,5.219993,4.268134,0.696514,0.000000,0.000000,9.578434,22.651339,1.968184,9.578434,4.759342,1.253204,19.000000,21.000000,2.000000,747,460,2,729,445,0,768,479,3,11.538461,  2810.231262,    53.011614,   255.000000,     0.000000,     0.000000, 30600.000000,120,4.277526,   151.434832,    12.305886,   147.000000,     0.000000,     0.000000, 11344.000000,1011
422,4420.000000,2054804.000000,2507000.000000,6630.000000,464.887782,567.194570,1.500000,5525.000000,394260.669683,466216.340271,-98463.493212,0.000000,0.000000,0.076167,5.435261,6.427239,-1.357413,0.000000,0.000000,11.938667,33.994689,2.520467,11.938667,5.830496,1.360902,22.000000,25.000000,2.000000,567,465,2,550,446,0,592,487,3,7.730769,  1912.013943,    43.726581,   255.000000,     0.000000,     0.000000, 34170.000000,134,3.327828,   107.650141,    10.375458,   137.000000,     0.000000,     0.000000, 14709.000000,1364
423,3416.000000,1612940.000000,2633008.000000,5124.000000,472.172131,770.786885,1.500000,4270.000000,186404.852458,477502.786885,-169154.688524,0.000000,0.000000,0.082998,3.623264,9.281512,-3.287962,0.000000,0.000000,12.987775,23.889756,1.893918,12.987775,4.887714,1.237239,25.000000,15.000000,2.000000,771,472,2,756,447,0,786,495,3,10.973360,  2678.576449,    51.754965,   255.000000,     0.000000,     0.000000, 37485.000000,147,5.348653,   176.124086,    13.271175,   106.000000,     0.000000,     0.000000, 18271.000000,1598
424,1732.000000,800712.000000,91664.000000,2598.000000,462.304849,52.923787,1.500000,2165.000000,70953.939953,55911.039260,4336.240184,0.000000,0.000000,0.104086,3.411243,2.688027,0.208472,0.000000,0.000000,6.203357,9.760905,0.949898,6.203357,3.124244,0.983012,12.000000,16.000000,2.000000,53,462,2,37,451,0,65,474,3,11.631062,  2832.274551,    53.219118,   255.000000,     0.000000,     0.000000, 20145.000000,79,3.640300,    92.884406,     9.637655,    87.000000,     0.000000,     0.000000,  6305.000000,685
425,1516.000000,704888.000000,479464.000000,2274.000000,464.965699,316.269129,1.500000,1895.000000,37650.195250,71746.216358,18717.994722,0.000000,0.000000,0.108812,2.161896,4.119710,1.074798,0.000000,0.000000,6.390419,8.434712,0.843423,6.390419,2.904257,0.944818,14.000000,10.000000,2.000000,316,465,2,306,451,0,325,479,3,2.018469,   510.972595,    22.604702,   255.000000,     0.000000,     0.000000,  3060.000000,12,1.397097,    17.634948,     4.199398,    39.000000,     0.000000,     0.000000,  2118.000000,348
426,1936.000000,899132.000000,659800.000000,2904.000000,464.427685,340.805785,1.500000,2420.000000,102270.975206,80977.876033,-43319.190082,0.000000,0.000000,0.100293,4.238497,3.356030,-1.795311,0.000000,0.000000,7.694822,11.763068,1.103372,7.694822,3.429733,1.033334,14.000000,16.000000,2.000000,341,464,2,327,451,0,357,478,3,0.790289,   201.003027,    14.177553,   255.000000,     0.000000,     0.000000,  1530.000000,6,1.086776,    14.509261,     3.809102,    35.000000,     0.000000,     0.000000,  2104.000000,332
427,1540.000000,710188.000000,1342448.000000,2310.000000,461.161038,871.719480,1.500000,1925.000000,102646.815584,29136.062337,-21874.431168,0.000000,0.000000,0.108243,5.771887,1.638336,-1.230011,0.000000,0.000000,7.518468,8.745479,0.859820,7.518468,2.957275,0.950902,10.000000,17.000000,2.000000,872,461,2,855,451,0,885,469,3,4.636363,  1161.531100,    34.081242,   255.000000,     0.000000,     0.000000,  7140.000000,28,2.977272,    70.716182,     8.409291,   104.000000,     0.000000,     0.000000,  4585.000000,549
428,3528.000000,1644832.000000,1016100.000000,5292.000000,466.222222,288.010204,1.500000,4410.000000,496179.632653,175049.777777,48268.000000,0.000000,0.000000,0.082110,9.238486,3.259293,0.898713,0.000000,0.000000,12.579890,30.329456,2.406114,12.579890,5.507218,1.340001,18.000000,26.000000,2.000000,288,466,2,262,452,0,310,484,3,2.602040,   656.935998,    25.630762,   255.000000,     0.000000,     0.000000,  9180.000000,36,1.992346,    46.592229,     6.825850,    81.000000,     0.000000,     0.000000,  7029.000000,865
429,1412.000000,651548.000000,719472.000000,2118.000000,461.436260,509.541076,1.500000,1765.000000,62534.617563,33499.263456,-441.303116,0.000000,0.000000,0.111420,3.947670,2.114733,-0.027858,0.000000,0.000000,6.173824,9.022971,0.930082,6.173824,3.003826,0.976128,13.000000,15.000000,2.000000,510,461,2,495,454,0,523,474,3,0.902974,   229.605745,    15.152747,   255.000000,     0.000000,     0.000000,  1275.000000,5,0.976628,    15.078829,     3.883146,    53.000000,     0.000000,     0.000000,  1379.000000,283
430,1736.000000,813924.000000,1258716.000000,2604.000000,468.850230,725.066820,1.500000,2170.000000,56468.248847,75269.059907,5317.373271,0.000000,0.000000,0.104006,2.706479,3.607587,0.254857,0.000000,0.000000,6.418073,10.355611,1.008748,6.418073,3.218013,1.002907,15.000000,16.000000,2.000000,725,469,2,712,454,0,741,483,3,14.101382,  3398.961473,    58.300612,   255.000000,     0.000000,     0.000000, 24480.000000,96,4.668778,   109.408961,    10.459873,    91.000000,     0.000000,     0.000000,  8105.000000,794
431,1128.000000,527720.000000,190432.000000,1692.000000,467.836879,168.822695,1.500000,1410.000000,26348.539007,28137.985815,6427.375886,0.000000,0.000000,0.120080,2.243939,2.396335,0.547379,0.000000,0.000000,4.760355,5.634814,0.609723,4.760355,2.373776,0.847964,11.000000,10.000000,2.000000,169,468,2,160,457,0,179,478,3,7.234042,  1793.939851,    42.354927,   255.000000,     0.000000,     0.000000,  8160.000000,32,3.725177,   124.581015,    11.161586,   137.000000,     0.000000,     0.000000,  4202.000000,458
432,4452.000000,2117552.000000,2150360.000000,6678.000000,475.640610,483.009883,1.500000,5565.000000,808939.565139,239312.977538,125735.813117,0.000000,0.000000,0.075984,11.045258,3.267578,1.716796,0.000000,0.000000,14.388821,34.231412,2.518419,14.388821,5.850761,1.360533,19.000000,29.000000,2.000000,483,476,2,454,457,0,508,490,3,2.119272,   536.043510,    23.152613,   255.000000,     0.000000,     0.000000,  9435.000000,37,1.663522,    29.044699,     5.389313,    66.000000,     0.000000,     0.000000,  7406.000000,1084
433,2048.000000,970712.000000,517660.000000,3072.000000,473.980468,252.763671,1.500000,2560.000000,57193.617187,154463.218750,27066.546875,0.000000,0.000000,0.098431,2.199079,5.939070,1.040701,0.000000,0.000000,8.236581,12.778478,1.178954,8.236581,3.574699,1.056409,23.000000,13.000000,2.000000,253,474,2,242,458,0,266,497,3,8.964843,  2206.744244,    46.975996,   255.000000,     0.000000,     0.000000, 18360.000000,72,3.238281,    83.253404,     9.124330,    92.000000,     0.000000,     0.000000,  6632.000000,598
434,3972.000000,1895224.000000,2107992.000000,5958.000000,477.146022,530.712990,1.500000,4965.000000,355732.809667,334415.307149,-119481.534743,0.000000,0.000000,0.078929,5.655160,5.316271,-1.899423,0.000000,0.000000,11.050361,27.322531,2.088207,11.050361,5.227095,1.278177,19.000000,21.000000,2.000000,531,477,2,510,458,0,549,494,3,1.861782,   471.406980,    21.711908,   255.000000,     0.000000,     0.000000,  7395.000000,29,1.957955,    47.736081,     6.909130,    86.000000,     0.000000,     0.000000,  7777.000000,892
435,3260.000000,1559276.000000,2006016.000000,4890.000000,478.305521,615.342331,1.500000,4075.000000,188173.958282,267275.700613,32795.038036,-0.000000,0.000000,0.084301,3.892865,5.529289,0.678450,-0.000000,0.000000,9.506456,21.858791,1.775776,9.506456,4.675338,1.210959,20.000000,18.000000,2.000000,615,478,2,597,458,0,632,497,3,4.849693,  1213.524501,    34.835678,   255.000000,     0.000000,     0.000000, 15810.000000,62,3.325153,    95.354199,     9.764947,    95.000000,     0.000000,     0.000000, 10840.000000,954
436,736.000000,343480.000000,156164.000000,1104.000000,466.684782,212.179347,1.500000,920.000000,10060.326086,12446.869565,181.608695,0.000000,0.000000,0.138447,1.513938,1.873080,0.027329,0.000000,0.000000,3.525466,3.303905,0.392495,3.525466,1.817664,0.732169,9.000000,7.000000,2.000000,212,467,2,206,460,0,219,476,3,6.236413,  1553.503216,    39.414505,   255.000000,     0.000000,     0.000000,  4590.000000,18,3.104619,    77.691080,     8.814254,    98.000000,     0.000000,     0.000000,  2285.000000,243
437,1872.000000,890820.000000,428672.000000,2808.000000,475.865384,228.991452,1.500000,2340.000000,53103.863247,124826.076923,-33358.153846,0.000000,0.000000,0.101424,2.301715,5.410418,-1.445864,0.000000,0.000000,7.813558,11.144917,1.051030,7.813558,3.338400,1.016728,19.000000,11.000000,2.000000,229,476,2,219,462,0,240,495,3,3.405448,   857.250274,    29.278836,   255.000000,     0.000000,     0.000000,  6375.000000,25,2.580662,    44.756718,     6.690046,    46.000000,     0.000000,     0.000000,  4831.000000,564
438,2780.000000,1325472.000000,1817212.000000,4170.000000,476.788489,653.673381,1.500000,3475.000000,205347.430215,121351.631654,6887.948201,0.000000,0.000000,0.088898,5.253267,3.104458,0.176209,0.000000,0.000000,8.446625,17.020493,1.447047,8.446625,4.125590,1.131082,14.000000,18.000000,2.000000,654,477,2,636,463,0,672,490,3,7.796762,  1928.078506,    43.909890,   255.000000,     0.000000,     0.000000, 21675.000000,85,4.528776,   126.858833,    11.263162,   108.000000,     0.000000,     0.000000, 12590.000000,1047
439,1360.000000,646204.000000,48540.000000,2040.000000,475.149999,35.691176,1.500000,1700.000000,49082.294117,41101.399999,23974.999999,0.000000,0.000000,0.112822,3.257414,2.727751,1.591133,0.000000,0.000000,6.097988,7.028971,0.716843,6.097988,2.651220,0.894969,12.000000,13.000000,2.000000,36,475,2,23,464,0,46,487,3,11.812500,  2874.766142,    53.616845,   255.000000,     0.000000,     0.000000, 16065.000000,63,4.485294,   128.585508,    11.339555,    83.000000,     0.000000,     0.000000,  6100.000000,581
440,1500.000000,718132.000000,220480.000000,2250.000000,478.754666,146.986666,1.500000,1875.000000,61267.733333,58061.717333,-36540.906666,0.000000,0.000000,0.109197,3.568152,3.381438,-2.128094,0.000000,0.000000,7.058789,8.295581,0.822989,7.058789,2.880205,0.937126,14.000000,13.000000,2.000000,147,479,2,135,465,0,160,492,3,14.449999,  3478.266344,    58.976828,   255.000000,     0.000000,     0.000000, 21675.000000,85,7.475333,   310.508397,    17.621248,   152.000000,     0.000000,     0.000000, 11213.000000,730
441,1844.000000,895060.000000,44960.000000,2766.000000,485.390455,24.381778,1.500000,2305.000000,124307.227765,133398.872017,98973.119305,0.000000,0.000000,0.101934,5.497288,5.899351,4.376927,0.000000,0.000000,11.498574,14.434653,1.352976,11.498574,3.799296,1.106020,19.000000,20.000000,2.000000,24,485,2,9,466,0,44,500,3,8.850325,  2179.686755,    46.687115,   255.000000,     0.000000,     0.000000, 16320.000000,64,3.535791,    58.022049,     7.617220,    60.000000,     0.000000,     1.000000,  6520.000000,1088
442,964.000000,460688.000000,859604.000000,1446.000000,477.892116,891.705394,1.500000,1205.000000,15872.331950,37028.780082,14633.360995,0.000000,0.000000,0.126537,1.666753,3.888391,1.536649,0.000000,0.000000,5.681682,4.822631,0.521294,5.681682,2.196049,0.804811,14.000000,9.000000,2.000000,892,478,2,884,466,0,901,492,3,6.877593,  1708.257067,    41.331066,   255.000000,     0.000000,     0.000000,  6630.000000,26,1.639004,    25.593326,     5.058984,    43.000000,     0.000000,     0.000000,  1580.000000,232
