Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nMS2_mean,nMS2_var,nMS2_stdev,nMS2_max,nMS2_min,nMS2_median,nMS2_muc,nMS2_notempty,cMS2_mean,cMS2_var,cMS2_stdev,cMS2_max,cMS2_min,cMS2_median,cMS2_muc,cMS2_notempty
1301,76.000000,90324.000000,12788.000000,114.000000,1188.473684,168.263158,1.500000,95.000000,182.736842,402.947368,-209.473684,0.000000,0.000000,0.295102,0.567642,1.251690,-0.650696,0.000000,0.000000,2.114434,0.823996,0.084726,2.114434,0.907742,0.439210,5.000000,3.000000,2.000000,168,1188,2,165,1184,0,171,1193,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.486842,    59.986491,     7.745095,    32.000000,     0.000000,     3.000000,   417.000000,75
1302,3772.000000,4521556.000000,1497404.000000,5658.000000,1198.715801,396.978791,1.500000,4715.000000,423382.303287,255559.338282,117489.264051,0.000000,0.000000,0.080301,7.210584,4.352407,2.000949,0.000000,0.000000,11.643292,28.308119,2.198602,11.643292,5.320537,1.300316,20.000000,22.000000,2.000000,397,1199,2,375,1184,0,416,1219,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.038971,    42.026855,     6.482812,    96.000000,     0.000000,     0.000000,  7691.000000,1000
1303,944.000000,1127356.000000,408940.000000,1416.000000,1194.233051,433.199153,1.500000,1180.000000,30886.559322,13944.728814,3148.186441,0.000000,0.000000,0.127424,3.335341,1.505847,0.339963,0.000000,0.000000,4.968612,5.523823,0.625264,4.968612,2.350281,0.855108,9.000000,13.000000,2.000000,433,1194,2,420,1185,0,444,1202,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.711864,    84.341068,     9.183739,    97.000000,     0.000000,     0.000000,  2560.000000,214
1304,4860.000000,5857896.000000,4060808.000000,7290.000000,1205.328395,835.557202,1.500000,6075.000000,560423.097942,469279.881481,-15757.293827,0.000000,0.000000,0.073796,6.807709,5.700552,-0.191411,0.000000,0.000000,12.582057,39.694119,2.861139,12.582057,6.300327,1.419645,22.000000,26.000000,2.000000,836,1205,2,814,1186,0,862,1227,3,3.777778,   949.257049,    30.810015,   255.000000,     0.000000,     0.000000, 18360.000000,72,4.166872,   121.971119,    11.044054,   138.000000,     0.000000,     1.000000, 20251.000000,2445
1305,1568.000000,1879764.000000,558116.000000,2352.000000,1198.829082,355.941327,1.500000,1960.000000,88454.602041,69678.193878,-51807.724490,0.000000,0.000000,0.107596,4.855780,3.825036,-2.844023,0.000000,0.000000,8.788411,11.419083,1.128147,8.788411,3.379213,1.041011,15.000000,15.000000,2.000000,356,1199,2,341,1187,0,371,1214,3,0.162628,    41.470026,     6.439722,   255.000000,     0.000000,     0.000000,   255.000000,1,3.452168,   132.164909,    11.496300,   126.000000,     0.000000,     0.000000,  5413.000000,428
1306,1420.000000,1701908.000000,1119884.000000,2130.000000,1198.526761,788.650704,1.500000,1775.000000,76570.749296,35193.983099,29569.273239,0.000000,0.000000,0.111211,4.797465,2.205044,1.852634,0.000000,0.000000,7.113720,7.925125,0.794754,7.113720,2.815160,0.926284,12.000000,14.000000,2.000000,789,1199,2,775,1187,0,803,1210,3,2.334507,   590.265052,    24.295371,   255.000000,     0.000000,     0.000000,  3315.000000,13,4.062676,    95.241312,     9.759166,   102.000000,     0.000000,     1.000000,  5769.000000,788
1307,816.000000,974028.000000,154308.000000,1224.000000,1193.661765,189.102941,1.500000,1020.000000,27179.352941,8182.647059,-2511.588235,0.000000,0.000000,0.133766,3.564393,1.073100,-0.329378,0.000000,0.000000,4.771259,4.336801,0.497137,4.771259,2.082499,0.792183,7.000000,13.000000,2.000000,189,1194,2,176,1188,0,199,1201,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.607843,    77.151546,     8.783595,    81.000000,     0.000000,     0.000000,  2128.000000,230
1308,2840.000000,3421452.000000,2563588.000000,4260.000000,1204.736620,902.671831,1.500000,3550.000000,129554.146479,225606.991549,-39065.470423,0.000000,0.000000,0.088268,3.221268,5.609551,-0.971334,0.000000,0.000000,8.919087,17.905857,1.511713,8.919087,4.231531,1.147686,19.000000,15.000000,2.000000,903,1205,2,888,1188,0,917,1224,3,0.561268,   131.392511,    11.462657,   255.000000,     0.000000,     0.000000,  1594.000000,8,4.456338,   159.937508,    12.646640,   161.000000,     0.000000,     0.000000, 12656.000000,1102
1309,2156.000000,2601348.000000,1074916.000000,3234.000000,1206.562152,498.569573,1.500000,2695.000000,173768.564007,108274.671614,96077.677180,0.000000,0.000000,0.096760,6.238874,3.887424,3.449511,0.000000,0.000000,10.223057,13.333838,1.195369,10.223057,3.651553,1.061290,17.000000,18.000000,2.000000,499,1207,2,481,1190,0,517,1221,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.814471,    39.494101,     6.284433,    66.000000,     0.000000,     0.000000,  3912.000000,547
1310,3032.000000,3666716.000000,2309240.000000,4548.000000,1209.339050,761.622691,1.500000,3790.000000,155432.358839,297303.456464,-73692.126649,0.000000,0.000000,0.086364,3.541896,6.774767,-1.679251,0.000000,0.000000,10.403027,22.066630,1.828817,10.403027,4.697513,1.222897,21.000000,15.000000,2.000000,762,1209,2,747,1190,0,777,1230,3,1.429749,   362.661510,    19.043674,   255.000000,     0.000000,     0.000000,  4335.000000,17,4.453166,   143.634889,    11.984777,   121.000000,     0.000000,     0.000000, 13502.000000,1355
1311,2964.000000,3570908.000000,2785088.000000,4446.000000,1204.759784,939.638327,1.500000,3705.000000,312836.286100,169508.966262,126078.488529,0.000000,0.000000,0.087020,7.347612,3.981271,2.961216,0.000000,0.000000,11.415902,21.469869,1.782513,11.415902,4.633559,1.212488,18.000000,21.000000,2.000000,940,1205,2,919,1190,0,959,1223,3,0.766869,   183.557849,    13.548352,   255.000000,     0.000000,     0.000000,  2273.000000,11,3.448043,   129.808639,    11.393359,   182.000000,     0.000000,     0.000000, 10220.000000,1227
1312,4244.000000,5130580.000000,1148604.000000,6366.000000,1208.901979,270.641847,1.500000,5305.000000,637159.607917,233743.223374,-31572.991517,0.000000,0.000000,0.077206,9.272875,3.401772,-0.459496,0.000000,0.000000,12.751853,32.311629,2.419104,12.751853,5.684332,1.342409,18.000000,26.000000,2.000000,271,1209,2,245,1191,0,296,1226,3,0.540763,   137.634680,    11.731781,   255.000000,     0.000000,     0.000000,  2295.000000,9,2.665881,    58.282871,     7.634322,    73.000000,     0.000000,     0.000000, 11314.000000,1357
1313,2164.000000,2615108.000000,380188.000000,3246.000000,1208.460259,175.687616,1.500000,2705.000000,132936.828096,75761.582255,13567.134935,0.000000,0.000000,0.096640,4.749366,2.706695,0.484706,0.000000,0.000000,7.552701,13.340701,1.219613,7.552701,3.652492,1.068417,15.000000,18.000000,2.000000,176,1208,2,160,1193,0,194,1220,3,0.470425,   119.558533,    10.934282,   255.000000,     0.000000,     0.000000,  1018.000000,4,1.715342,    20.411766,     4.517938,    41.000000,     0.000000,     0.000000,  3712.000000,646
1314,2992.000000,3600472.000000,2096176.000000,4488.000000,1203.366310,700.593583,1.500000,3740.000000,453113.796791,77254.524064,-28198.566845,0.000000,0.000000,0.086747,10.509737,1.791878,-0.654051,0.000000,0.000000,12.388362,19.471517,1.596531,12.388362,4.412654,1.168761,11.000000,26.000000,2.000000,701,1203,2,676,1193,0,727,1214,3,0.477941,   114.153977,    10.684286,   255.000000,     0.000000,     0.000000,  1430.000000,8,4.869987,   158.695562,    12.597443,   152.000000,     0.000000,     0.000000, 14571.000000,1198
1315,2100.000000,2528360.000000,2136696.000000,3150.000000,1203.980952,1017.474286,1.500000,2625.000000,104515.611429,85767.238095,5586.971429,0.000000,0.000000,0.097612,3.886471,3.189302,0.207755,0.000000,0.000000,7.173386,13.042650,1.205701,7.173386,3.611461,1.064339,14.000000,16.000000,2.000000,1017,1204,2,1001,1193,0,1033,1218,3,0.971429,   246.888178,    15.712676,   255.000000,     0.000000,     0.000000,  2040.000000,8,2.078571,    42.258235,     6.500633,    83.000000,     0.000000,     0.000000,  4365.000000,674
1316,5508.000000,6683048.000000,1201908.000000,8262.000000,1213.334786,218.211329,1.500000,6885.000000,992798.013072,431794.655047,123010.309368,0.000000,0.000000,0.070780,10.206316,4.439002,1.264590,0.000000,0.000000,14.716098,44.743269,3.093569,14.716098,6.689041,1.457091,21.000000,27.000000,2.000000,218,1213,2,191,1194,0,245,1234,3,0.413580,   103.989080,    10.197504,   255.000000,     0.000000,     0.000000,  2278.000000,10,1.270516,    15.563634,     3.945077,    44.000000,     0.000000,     0.000000,  6998.000000,1119
1317,2224.000000,2698992.000000,1640596.000000,3336.000000,1213.575540,737.678058,1.500000,2780.000000,79757.489209,156615.309353,-37779.913669,0.000000,0.000000,0.095763,2.747420,5.394955,-1.301411,0.000000,0.000000,8.238139,13.908277,1.257230,8.238139,3.729380,1.079290,19.000000,13.000000,2.000000,738,1214,2,725,1195,0,750,1231,3,3.210432,   808.716832,    28.437947,   255.000000,     0.000000,     0.000000,  7140.000000,28,7.258993,   440.921646,    20.998134,   185.000000,     0.000000,     0.000000, 16144.000000,1096
1318,6204.000000,7605876.000000,6452980.000000,9306.000000,1225.963250,1040.132173,1.500000,7755.000000,623879.618311,1086411.620890,-223981.864603,0.000000,0.000000,0.068028,5.472743,9.530127,-1.964795,0.000000,0.000000,15.070898,49.316132,3.285435,15.070898,7.022545,1.486612,31.000000,22.000000,2.000000,1040,1226,2,1018,1195,0,1060,1252,3,3.370084,   848.069045,    29.121625,   255.000000,     0.000000,     0.000000, 20908.000000,82,1.890393,    31.374088,     5.601258,    85.000000,     0.000000,     0.000000, 11728.000000,1740
1319,8.000000,9564.000000,8576.000000,12.000000,1195.500000,1072.000000,1.500000,10.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.625000,0.000000,0.125000,0.000000,0.000000,0.000000,0.750000,0.078125,0.000000,0.750000,0.279508,-0.000000,1.000000,0.000000,2.000000,1072,1196,2,1072,1195,0,1072,1196,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.250000,     9.928571,     3.150964,     9.000000,     0.000000,     0.000000,    10.000000,2
1320,4320.000000,5254708.000000,2005364.000000,6480.000000,1216.367593,464.204630,1.500000,5400.000000,503255.107407,332804.262963,1263.048148,0.000000,0.000000,0.076751,7.152807,4.730175,0.017952,0.000000,0.000000,11.959733,34.745736,2.596759,11.959733,5.894551,1.374497,21.000000,23.000000,2.000000,464,1216,2,441,1198,0,487,1237,3,0.055093,    12.363253,     3.516142,   231.000000,     0.000000,     0.000000,   238.000000,2,2.615278,    81.410649,     9.022785,    98.000000,     0.000000,     0.000000, 11298.000000,1006
1321,3932.000000,4787828.000000,2247308.000000,5898.000000,1217.657172,571.543235,1.500000,4915.000000,364151.650051,444941.867752,-175827.719227,0.000000,0.000000,0.079196,5.867651,7.169440,-2.833148,0.000000,0.000000,13.116288,35.073535,2.695929,13.116288,5.922291,1.391776,23.000000,23.000000,2.000000,572,1218,2,549,1198,0,593,1241,3,0.061546,     7.201502,     2.683562,   138.000000,     0.000000,     0.000000,   242.000000,3,2.844354,    74.107541,     8.608574,   108.000000,     0.000000,     0.000000, 11184.000000,1156
1322,2684.000000,3251436.000000,1668080.000000,4026.000000,1211.414307,621.490313,1.500000,3355.000000,248454.748137,112699.290611,-27401.228018,0.000000,0.000000,0.089946,6.660967,3.021420,-0.734615,0.000000,0.000000,9.772334,20.456816,1.761678,9.772334,4.522921,1.207746,16.000000,20.000000,2.000000,621,1211,2,601,1198,0,639,1227,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.290611,   189.957258,    13.782498,   219.000000,     0.000000,     0.000000, 11516.000000,899
1323,2036.000000,2468720.000000,1081228.000000,3054.000000,1212.534381,531.055010,1.500000,2545.000000,110609.838900,88762.593320,-46483.850688,0.000000,0.000000,0.098624,4.286374,3.439745,-1.801351,0.000000,0.000000,7.824744,12.261152,1.134098,7.824744,3.501593,1.042838,14.000000,17.000000,2.000000,531,1213,2,514,1200,0,548,1227,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.131139,   126.322352,    11.239322,    96.000000,     0.000000,     0.000000,  8411.000000,536
1324,688.000000,832288.000000,557688.000000,1032.000000,1209.720930,810.593023,1.500000,860.000000,10502.046512,12530.418605,4309.860465,0.000000,0.000000,0.141595,1.729110,2.063072,0.709597,0.000000,0.000000,3.933777,3.600703,0.433811,3.933777,1.897552,0.757007,10.000000,8.000000,2.000000,811,1210,2,803,1200,0,818,1218,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.760174,    75.460595,     8.686806,    81.000000,     0.000000,     0.000000,  1899.000000,185
1325,4.000000,4800.000000,4280.000000,6.000000,1200.000000,1070.000000,1.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.787451,0.000000,-0.000000,0.000000,0.000000,2.000000,1070,1200,2,1070,1200,0,1070,1200,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.000000,     2.000000,     1.414214,     3.000000,     0.000000,     0.000000,     4.000000,2
1326,2636.000000,3204716.000000,980396.000000,3954.000000,1215.749621,371.925645,1.500000,3295.000000,163429.426404,128662.749621,14382.925645,0.000000,0.000000,0.090489,4.488174,3.533396,0.394991,0.000000,0.000000,8.112059,16.428341,1.420899,8.112059,4.053189,1.124228,17.000000,18.000000,2.000000,372,1216,2,354,1201,0,389,1233,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.206373,   221.121720,    14.870162,   172.000000,     0.000000,     0.000000, 13724.000000,845
1327,1832.000000,2219740.000000,1781340.000000,2748.000000,1211.648472,972.347162,1.500000,2290.000000,81135.205240,67497.615721,-424.427948,0.000000,0.000000,0.102157,3.619446,3.011072,-0.018934,0.000000,0.000000,6.732675,11.575406,1.113313,6.732675,3.402265,1.036428,16.000000,16.000000,2.000000,972,1212,2,960,1201,0,988,1228,3,3.479803,   875.718871,    29.592548,   255.000000,     0.000000,     0.000000,  6375.000000,25,3.625546,   188.329396,    13.723316,   146.000000,     0.000000,     0.000000,  6642.000000,659
1328,1852.000000,2247100.000000,788252.000000,2778.000000,1213.336933,425.622030,1.500000,2315.000000,96939.421166,60341.753780,-11836.146868,0.000000,0.000000,0.101788,4.262317,2.653159,-0.520422,0.000000,0.000000,7.017264,11.741679,1.123512,7.017264,3.426613,1.039583,12.000000,17.000000,2.000000,426,1213,2,413,1202,0,443,1225,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.605832,   263.862916,    16.243858,   195.000000,     0.000000,     0.000000,  8530.000000,492
1329,2604.000000,3177608.000000,2590656.000000,3906.000000,1220.279570,994.875576,1.500000,3255.000000,150875.686636,178100.473118,-49849.419355,0.000000,0.000000,0.090858,4.211446,4.971382,-1.391465,0.000000,0.000000,9.273686,19.834867,1.726350,9.273686,4.453635,1.199618,20.000000,21.000000,2.000000,995,1220,2,980,1202,0,1016,1240,3,0.391705,    99.769674,     9.988477,   255.000000,     0.000000,     0.000000,  1020.000000,4,3.951997,   141.040722,    11.876057,   125.000000,     0.000000,     0.000000, 10291.000000,915
1330,312.000000,378216.000000,332712.000000,468.000000,1212.230769,1066.384615,1.500000,390.000000,849.846154,7263.384615,-1299.692308,0.000000,0.000000,0.184300,0.401607,3.432413,-0.614188,0.000000,0.000000,4.018320,1.707863,0.184531,4.018320,1.306852,0.569320,11.000000,3.000000,2.000000,1066,1212,2,1063,1202,0,1069,1223,3,4.086538,  1028.664513,    32.072800,   255.000000,     0.000000,     0.000000,  1275.000000,5,1.262821,     9.377649,     3.062295,    21.000000,     0.000000,     0.000000,   394.000000,79
1331,1432.000000,1737400.000000,1248436.000000,2148.000000,1213.268156,871.812849,1.500000,1790.000000,63617.843575,29625.027933,1591.865922,0.000000,0.000000,0.110899,3.941440,1.835417,0.098624,0.000000,0.000000,5.887756,7.865109,0.801188,5.887756,2.804480,0.928777,11.000000,14.000000,2.000000,872,1213,2,858,1205,0,886,1224,3,3.383380,   851.909521,    29.187489,   255.000000,     0.000000,     0.000000,  4845.000000,19,2.748603,    61.559397,     7.845980,   103.000000,     0.000000,     0.000000,  3936.000000,585
1332,2720.000000,3320808.000000,892912.000000,4080.000000,1220.885294,328.276471,1.500000,3400.000000,268848.094118,96588.211765,46362.258824,0.000000,0.000000,0.089548,7.080791,2.543893,1.221067,0.000000,0.000000,9.714232,17.383640,1.479484,9.714232,4.169369,1.139471,14.000000,19.000000,2.000000,328,1221,2,309,1208,0,347,1235,3,2.999632,   743.431041,    27.265932,   255.000000,     0.000000,     0.000000,  8159.000000,34,3.795588,   116.796008,    10.807220,   123.000000,     0.000000,     0.000000, 10324.000000,1018
1333,1312.000000,1599152.000000,1030904.000000,1968.000000,1218.865854,785.750000,1.500000,1640.000000,34358.000000,39328.390244,-548.000000,0.000000,0.000000,0.114182,2.392119,2.738174,-0.038154,0.000000,0.000000,5.244475,7.134371,0.747732,5.244475,2.671024,0.907644,11.000000,13.000000,2.000000,786,1219,2,774,1208,0,799,1229,3,2.526677,   638.405085,    25.266679,   255.000000,     0.000000,     0.000000,  3315.000000,13,5.970274,   257.043357,    16.032572,   166.000000,     0.000000,     1.000000,  7833.000000,674
1334,2560.000000,3133360.000000,1674796.000000,3840.000000,1223.968750,654.217187,1.500000,3200.000000,186691.243750,118325.500000,41853.375000,0.000000,0.000000,0.091376,5.330942,3.378768,1.195117,0.000000,0.000000,8.801086,17.379568,1.515346,8.801086,4.168881,1.148605,16.000000,17.000000,2.000000,654,1224,2,639,1209,0,671,1240,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.220312,   109.489544,    10.463725,   155.000000,     0.000000,     0.000000,  8244.000000,812
1335,1508.000000,1840088.000000,1394784.000000,2262.000000,1220.217507,924.923077,1.500000,1885.000000,75707.076923,30496.657825,2849.230769,0.000000,0.000000,0.109004,4.377922,1.763534,0.164763,0.000000,0.000000,6.250460,8.362911,0.838620,6.250460,2.891870,0.943022,11.000000,15.000000,2.000000,925,1220,2,912,1209,0,940,1229,3,6.424403,  1597.673777,    39.970912,   255.000000,     0.000000,     0.000000,  9688.000000,38,3.987401,   155.798779,    12.481938,   108.000000,     0.000000,     0.000000,  6013.000000,615
1336,2224.000000,2727848.000000,658144.000000,3336.000000,1226.550360,295.928058,1.500000,2780.000000,86796.489209,141758.359712,-42475.942446,0.000000,0.000000,0.095763,2.989894,4.883175,-1.463176,0.000000,0.000000,7.968832,13.213241,1.193141,7.968832,3.635002,1.060630,17.000000,14.000000,2.000000,296,1227,2,282,1210,0,309,1241,3,2.063849,   522.256830,    22.852939,   255.000000,     0.000000,     0.000000,  4590.000000,18,3.692896,    85.325797,     9.237196,    74.000000,     0.000000,     0.000000,  8213.000000,924
1337,1164.000000,1423684.000000,637856.000000,1746.000000,1223.096220,547.986254,1.500000,1455.000000,25735.780069,35469.223368,-10570.460481,0.000000,0.000000,0.118830,2.101842,2.896772,-0.863290,0.000000,0.000000,5.117444,5.937273,0.634942,5.117444,2.436652,0.859498,13.000000,11.000000,2.000000,548,1223,2,538,1211,0,559,1236,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.535223,   113.445878,    10.651097,    82.000000,     0.000000,     0.000000,  4115.000000,335
1338,2276.000000,2789708.000000,1614580.000000,3414.000000,1225.706503,709.393673,1.500000,2845.000000,125727.268893,100103.943761,-39601.026362,0.000000,0.000000,0.095028,4.199521,3.343655,-1.322747,0.000000,0.000000,7.638205,13.008908,1.168096,7.638205,3.606786,1.053156,13.000000,15.000000,2.000000,709,1226,2,695,1213,0,724,1239,3,1.904657,   482.271785,    21.960687,   255.000000,     0.000000,     0.000000,  4335.000000,17,3.542619,   126.460161,    11.245451,   130.000000,     0.000000,     0.000000,  8063.000000,807
1339,5220.000000,6477768.000000,2104144.000000,7830.000000,1240.951724,403.092720,1.500000,6525.000000,649375.123371,617351.834483,292927.365517,0.000000,0.000000,0.072059,7.171362,6.817713,3.234938,0.000000,0.000000,14.061134,39.435502,2.769034,14.061134,6.279769,1.404245,27.000000,25.000000,2.000000,403,1241,2,378,1214,0,424,1266,3,0.108046,    20.033160,     4.475842,   231.000000,     0.000000,     0.000000,   564.000000,5,3.737165,   129.880703,    11.396522,   126.000000,     0.000000,     0.000000, 19508.000000,1616
1340,1608.000000,1970564.000000,1095356.000000,2412.000000,1225.475124,681.191542,1.500000,2010.000000,61217.004975,61465.004975,-20962.338308,0.000000,0.000000,0.106696,3.249556,3.262720,-1.112735,0.000000,0.000000,6.618972,10.059047,0.999124,6.618972,3.171600,0.999708,14.000000,13.000000,2.000000,681,1225,2,669,1214,0,694,1239,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.492537,    90.985632,     9.538639,   104.000000,     0.000000,     0.000000,  5616.000000,584
1341,484.000000,592136.000000,77300.000000,726.000000,1223.421488,159.710744,1.500000,605.000000,3387.504132,7286.016529,-804.991736,0.000000,0.000000,0.159207,0.891427,1.917328,-0.211835,0.000000,0.000000,2.967962,2.111457,0.264965,2.967962,1.453085,0.642288,8.000000,6.000000,2.000000,160,1223,2,155,1215,0,166,1231,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.675620,    22.811744,     4.776164,    27.000000,     0.000000,     2.000000,  1779.000000,391
1342,2588.000000,3189640.000000,2215560.000000,3882.000000,1232.472952,856.089645,1.500000,3235.000000,133059.202473,144733.106646,29358.275116,0.000000,0.000000,0.091045,3.744776,4.073323,0.826250,0.000000,0.000000,7.909144,15.282792,1.326614,7.909144,3.909321,1.098790,16.000000,16.000000,2.000000,856,1232,2,840,1216,0,870,1247,3,2.463292,   622.312143,    24.946185,   255.000000,     0.000000,     0.000000,  6375.000000,25,3.418856,    83.097781,     9.115798,    81.000000,     0.000000,     0.000000,  8848.000000,1101
1343,2876.000000,3546460.000000,1423304.000000,4314.000000,1233.122392,494.890125,1.500000,3595.000000,196801.279555,149100.917942,1442.675939,0.000000,0.000000,0.087898,4.811820,3.645540,0.035274,0.000000,0.000000,8.545258,18.283825,1.541774,8.545258,4.275959,1.155244,16.000000,19.000000,2.000000,495,1233,2,476,1217,0,512,1249,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.621349,    81.409617,     9.022728,   136.000000,     0.000000,     0.000000,  7539.000000,762
1344,2572.000000,3174604.000000,2072988.000000,3858.000000,1234.293935,805.982893,1.500000,3215.000000,132779.247278,213981.785381,-62951.066874,0.000000,0.000000,0.091233,3.767925,6.072239,-1.786385,0.000000,0.000000,9.931397,20.586318,1.796252,9.931397,4.537215,1.215595,21.000000,16.000000,2.000000,806,1234,2,792,1217,0,822,1255,3,0.892302,   226.828926,    15.060841,   255.000000,     0.000000,     0.000000,  2295.000000,9,3.076983,    54.442146,     7.378492,    67.000000,     0.000000,     0.000000,  7914.000000,1172
1345,2368.000000,2922368.000000,2096288.000000,3552.000000,1234.108108,885.256757,1.500000,2960.000000,92307.891892,149100.324324,-23517.729730,0.000000,0.000000,0.093781,2.924578,4.723925,-0.745109,0.000000,0.000000,7.742284,13.977587,1.243568,7.742284,3.738661,1.075366,17.000000,16.000000,2.000000,885,1234,2,873,1217,0,901,1249,3,2.250000,   555.376426,    23.566426,   255.000000,     0.000000,     0.000000,  5328.000000,23,3.377534,    92.377898,     9.611342,    98.000000,     0.000000,     0.000000,  7998.000000,910
1346,928.000000,1142368.000000,330860.000000,1392.000000,1231.000000,356.530172,1.500000,1160.000000,19959.155172,18136.000000,6104.000000,0.000000,0.000000,0.128153,2.205015,2.003599,0.674348,0.000000,0.000000,4.336767,4.502566,0.507897,4.336767,2.121925,0.797857,11.000000,10.000000,2.000000,357,1231,2,347,1220,0,367,1240,3,0.274784,    70.070043,     8.370785,   255.000000,     0.000000,     0.000000,   255.000000,1,2.637931,    78.088829,     8.836788,    84.000000,     0.000000,     0.000000,  2448.000000,244
1347,1176.000000,1447648.000000,695668.000000,1764.000000,1230.993197,591.554422,1.500000,1470.000000,37978.517007,29295.945578,-14663.564626,0.000000,0.000000,0.118424,3.059578,2.360104,-1.181308,0.000000,0.000000,5.538106,6.467256,0.689873,5.538106,2.543080,0.883601,11.000000,14.000000,2.000000,592,1231,2,578,1220,0,601,1241,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.285714,   103.996596,    10.197872,    95.000000,     0.000000,     0.000000,  3864.000000,383
1348,3168.000000,3912540.000000,564988.000000,4752.000000,1235.018939,178.342172,1.500000,3960.000000,430497.085859,127066.863636,-88004.530303,0.000000,0.000000,0.085110,9.252448,2.730981,-1.891435,0.000000,0.000000,12.068540,22.710649,1.846103,12.068540,4.765569,1.226738,16.000000,25.000000,2.000000,178,1235,2,156,1222,0,203,1251,3,0.880051,   221.410300,    14.879862,   255.000000,     0.000000,     0.000000,  2788.000000,12,1.748422,    24.242025,     4.923619,    56.000000,     0.000000,     0.000000,  5539.000000,978
1349,2688.000000,3317124.000000,691648.000000,4032.000000,1234.049107,257.309524,1.500000,3360.000000,264134.476190,91813.517857,-19796.857143,0.000000,0.000000,0.089901,7.067287,2.456599,-0.529693,0.000000,0.000000,9.613788,17.937128,1.535600,9.613788,4.235225,1.153699,13.000000,23.000000,2.000000,257,1234,2,238,1222,0,280,1247,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.748140,    33.791027,     5.813005,    75.000000,     0.000000,     0.000000,  4699.000000,729
1350,1360.000000,1674656.000000,589624.000000,2040.000000,1231.364706,433.547059,1.500000,1700.000000,65200.988235,22171.105882,-3167.341176,0.000000,0.000000,0.112823,4.327153,1.471416,-0.210205,0.000000,0.000000,5.911392,6.977068,0.713363,5.911392,2.641414,0.893518,9.000000,16.000000,2.000000,434,1231,2,418,1223,0,448,1240,3,0.186029,    47.065441,     6.860426,   253.000000,     0.000000,     0.000000,   253.000000,1,1.575000,    28.878845,     5.373904,    44.000000,     0.000000,     0.000000,  2142.000000,296
1351,592.000000,727436.000000,369584.000000,888.000000,1228.777027,624.297297,1.500000,740.000000,14771.675676,6438.567568,6523.243243,0.000000,0.000000,0.148868,2.971672,1.295270,1.312305,0.000000,0.000000,4.415810,2.762187,0.316639,4.415810,1.661983,0.681588,6.000000,11.000000,2.000000,624,1229,2,613,1223,0,635,1235,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.974662,   221.960440,    14.898337,   188.000000,     0.000000,     0.000000,  1761.000000,121
1352,3280.000000,4088948.000000,3061740.000000,4920.000000,1246.630488,933.457317,1.500000,4100.000000,188430.024390,317972.151220,-83169.731707,0.000000,0.000000,0.084130,3.866503,6.524651,-1.706607,0.000000,0.000000,10.475284,23.189284,1.877372,10.475284,4.815525,1.233626,24.000000,17.000000,2.000000,933,1247,2,916,1223,0,947,1264,3,3.187500,   802.897129,    28.335439,   255.000000,     0.000000,     0.000000, 10455.000000,41,4.094207,   137.271086,    11.716274,   149.000000,     0.000000,     0.000000, 13429.000000,1287
